id,accession_number,share_license_status,tombstone,current_location,title,title_in_original_language,series,series_in_original_language,creation_date,creation_date_earliest,creation_date_latest,artists_tags,culture,technique,support_materials,department,collection,type,measurements,state_of_the_work,edition_of_the_work,copyright,inscriptions,exhibitions,provenance,find_spot,related_works,former_accession_numbers,did_you_know,early_education_description,artlens_description,description,external_resources,citations,catalogue_raisonne,url,alternate_images,creditline,image_credit,sketchfab_id,sketchfab_url,gallery_donor_text,creators,image_web,image_print,image_full,updated_at
679267,2025.98,CC0,"Mother with Son Holding a Brush (母童執筆圖), 1736–95. China, Qing dynasty (1644–1911), Qianlong period (1736–95). Hanging scroll; polychrome woodblock print; ink and color on paper; print only: 101.4 x 52.1 cm (39 15/16 x 20 1/2 in.); overall: 178 x 66.9 cm (70 1/16 x 26 5/16 in.); with knobs: 72.3 cm (28 7/16 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.98",,Mother with Son Holding a Brush,母童執筆圖,,,1736–95,1736,1795,[],"China, Qing dynasty (1644–1911), Qianlong period (1736–95)",Hanging scroll; polychrome woodblock print; ink and color on paper,[],Chinese Art,ASIAN - Hanging scroll,Print,Print only: 101.4 x 52.1 cm (39 15/16 x 20 1/2 in.); Overall: 178 x 66.9 cm (70 1/16 x 26 5/16 in.); with knobs: 72.3 cm (28 7/16 in.),,,,[],,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.98,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-07-22 11:09:14.229000
679268,2025.99,CC0,"Fang Qing Collapses on the Snow and Encounters Bi Yunxian (方卿跌雪遇畢雲顯), 1796–1820. China, Qing dynasty (1644–1911), Jiaqing period (1796–1820). Polychrome woodblock print; ink and color on paper; 34.5 x 47.3 cm (13 9/16 x 18 5/8 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.99",,Fang Qing Collapses on the Snow and Encounters Bi Yunxian,方卿跌雪遇畢雲顯,,,1796–1820,1796,1820,[],"China, Qing dynasty (1644–1911), Jiaqing period (1796–1820)",Polychrome woodblock print; ink and color on paper,[],Chinese Art,China - Qing Dynasty,Print,34.5 x 47.3 cm (13 9/16 x 18 5/8 in.),,,,[],,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.99,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-05-29 09:16:09.628000
679269,2025.101,CC0,"Long Guanbao from the Ballad Wuxiangqiu Performs Martial Arts on a Stage (武香球龍官寶打擂檯), 1736–95. China, Qing dynasty (1644–1911), Qianlong period (1736–95). Polychrome woodblock print; ink and color on paper; print only: 107 x 56.4 cm (42 1/8 x 22 3/16 in.); sheet: 116.3 x 61.7 cm (45 13/16 x 24 5/16 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.101",,Long Guanbao from the Ballad Wuxiangqiu Performs Martial Arts on a Stage,武香球龍官寶打擂檯,,,1736–95,1736,1795,[],"China, Qing dynasty (1644–1911), Qianlong period (1736–95)",Polychrome woodblock print; ink and color on paper,[],Chinese Art,China - Qing Dynasty,Print,Print only: 107 x 56.4 cm (42 1/8 x 22 3/16 in.); Sheet: 116.3 x 61.7 cm (45 13/16 x 24 5/16 in.),,,,[],,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.101,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-05-29 09:16:09.832000
679270,2025.102,CC0,"Eight Immortals Honoring the God of Longevity (八仙上壽選仙圖), 1736–95. China, Qing dynasty (1644–1911), Qianlong period (1736–95). Woodblock print; ink on paper; print only: 28.5 x 31.2 cm (11 1/4 x 12 5/16 in.); overall: 30.2 x 31.5 cm (11 7/8 x 12 3/8 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.102",,Eight Immortals Honoring the God of Longevity,八仙上壽選仙圖,,,1736–95,1736,1795,[],"China, Qing dynasty (1644–1911), Qianlong period (1736–95)",Woodblock print; ink on paper,[],Chinese Art,China - Qing Dynasty,Print,Print only: 28.5 x 31.2 cm (11 1/4 x 12 5/16 in.); Overall: 30.2 x 31.5 cm (11 7/8 x 12 3/8 in.),,,,[],,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.102,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-05-29 09:16:09.912000
679271,2025.103,CC0,"Eight Immortals and Twelve Zodiac Animals (八仙十二生肖圖), 1736–95. China, Qing dynasty (1644–1911), Qianlong period (1736–95). Woodblock print; ink on paper; print only: 38.1 x 38 cm (15 x 14 15/16 in.); overall: 47.4 x 47.7 cm (18 11/16 x 18 3/4 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.103",,Eight Immortals and Twelve Zodiac Animals,八仙十二生肖圖,,,1736–95,1736,1795,[],"China, Qing dynasty (1644–1911), Qianlong period (1736–95)",Woodblock print; ink on paper,[],Chinese Art,China - Qing Dynasty,Print,Print only: 38.1 x 38 cm (15 x 14 15/16 in.); Overall: 47.4 x 47.7 cm (18 11/16 x 18 3/4 in.),,,,[],,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.103,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-06-24 11:19:27.204000
679272,2025.104,CC0,"Dominoes (骨牌圖), 1736–95. China, Qing dynasty (1644–1911), Qianlong period (1736–95). Woodblock print; ink on paper; 30.5 x 30.9 cm (12 x 12 3/16 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.104",,Dominoes,骨牌圖,,,1736–95,1736,1795,[],"China, Qing dynasty (1644–1911), Qianlong period (1736–95)",Woodblock print; ink on paper,[],Chinese Art,China - Qing Dynasty,Print,30.5 x 30.9 cm (12 x 12 3/16 in.),,,,[],,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.104,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-05-29 09:16:10.064000
679273,2025.105,CC0,"Leifeng Pagoda Board Game (雷峰塔牌子), 1736–95. China, Qing dynasty (1644–1911), Qianlong period (1736–95). Woodblock print; ink on paper; 31 x 29.8 cm (12 3/16 x 11 3/4 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.105",,Leifeng Pagoda Board Game,雷峰塔牌子,,,1736–95,1736,1795,[],"China, Qing dynasty (1644–1911), Qianlong period (1736–95)",Woodblock print; ink on paper,[],Chinese Art,China - Qing Dynasty,Print,31 x 29.8 cm (12 3/16 x 11 3/4 in.),,,,[],,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.105,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-05-29 09:16:10.650000
679345,2025.106,CC0,"Winter Basket: Narcissus, Camellia, and Wax Plum (冬藍：水仙、茶花、蠟梅), 1700–1750. China, Suzhou, Qing dynasty (1644–1911). Polychrome woodblock print; ink and color on paper; 30.2 x 37.3 cm (11 7/8 x 14 11/16 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.106",,"Winter Basket: Narcissus, Camellia, and Wax Plum",冬藍：水仙、茶花、蠟梅,,,1700–1750,1700,1750,[],"China, Suzhou, Qing dynasty (1644–1911)",Polychrome woodblock print; ink and color on paper,[],Chinese Art,China - Qing Dynasty,Print,30.2 x 37.3 cm (11 7/8 x 14 11/16 in.),,,,[],,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.106,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-06-02 11:23:18.459000
679346,2025.107,CC0,"Spring Basket: Peony, White Magnolia, and Peach Blossom (春藍：牡丹、白玉蘭、桃花), 1700–1750. China, Suzhou, Qing dynasty (1644–1911). Polychrome woodblock print; ink and color on paper; 28.1 x 37.4 cm (11 1/16 x 14 3/4 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.107",,"Spring Basket: Peony, White Magnolia, and Peach Blossom",春藍：牡丹、白玉蘭、桃花,,,1700–1750,1700,1750,[],"China, Suzhou, Qing dynasty (1644–1911)",Polychrome woodblock print; ink and color on paper,[],Chinese Art,China - Qing Dynasty,Print,28.1 x 37.4 cm (11 1/16 x 14 3/4 in.),,,,[],,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.107,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-06-02 11:23:18.466000
679347,2025.108,CC0,"Bird on Pomegranate (石榴上的鳥兒), 1700–1750. Southeast China, Suzhou, Qing dynasty (1644–1911). Multicolor woodblock print; ink and color on paper; 30 x 37.4 cm (11 13/16 x 14 3/4 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.108",,Bird on Pomegranate,石榴上的鳥兒,,,1700–1750,1700,1750,[],"Southeast China, Suzhou, Qing dynasty (1644–1911)",Multicolor woodblock print; ink and color on paper,[],Chinese Art,China - Qing Dynasty,Print,30 x 37.4 cm (11 13/16 x 14 3/4 in.),,,,"Signed “Ding Liangxian""","CURRENT: Print Revolutions: Chinese Impressions, 1630s–1960s (Nov 15, 2026)","(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.108,"[{'web': {'url': 'https://openaccess-cdn.clevelandart.org/2025.108/2025.108_alt0_web.jpg', 'width': '900', 'height': '723', 'filesize': '195637'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/2025.108/2025.108_alt0_print.jpg', 'width': '3400', 'height': '2733', 'filesize': '2960667'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/2025.108/2025.108_alt0_full.tif', 'width': '11785', 'height': '9474', 'filesize': '334983058'}, 'date_created': '2025-02-14T16:14:54', 'annotation': ''}]",Purchase from the J. H. Wade Fund,,,,,[],https://openaccess-cdn.clevelandart.org/2025.108/2025.108_web.jpg,https://openaccess-cdn.clevelandart.org/2025.108/2025.108_print.jpg,https://openaccess-cdn.clevelandart.org/2025.108/2025.108_full.tif,2026-08-15 11:17:58.785000
679348,2025.109,CC0,"Waxbills (臘轉春回 - 蠟嘴鳥), 1700–1750. China, Suzhou, Qing dynasty (1644–1911). Polychrome woodblock print; ink and color on paper; 38.3 x 30 cm (15 1/16 x 11 13/16 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.109",,Waxbills,臘轉春回 - 蠟嘴鳥,,,1700–1750,1700,1750,[],"China, Suzhou, Qing dynasty (1644–1911)",Polychrome woodblock print; ink and color on paper,[],Chinese Art,China - Qing Dynasty,Print,38.3 x 30 cm (15 1/16 x 11 13/16 in.),,,,[],,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.109,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-06-02 11:23:18.478000
694779,2025.92,CC0,"Three prints: Zhang Qian Chances upon Douniu Celestial Palace; The Twenty Four Paragons of Filial Piety; A Scene of Early Spring (張騫誤入斗牛宮; 二十四孝; 早春圖), 1723–95. China, Qing dynasty (1644–1911), Yongzheng reign (1723–35) to Qianlong reign (1736–95). Three polychrome woodblock prints bound into a booklet; ink and color on paper. The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.92",,Three prints: Zhang Qian Chances upon Douniu Celestial Palace; The Twenty Four Paragons of Filial Piety; A Scene of Early Spring,張騫誤入斗牛宮; 二十四孝; 早春圖,,,1723–95,1723,1795,[],"China, Qing dynasty (1644–1911), Yongzheng reign (1723–35) to Qianlong reign (1736–95)",Three polychrome woodblock prints bound into a booklet; ink and color on paper,[],Chinese Art,China - Qing Dynasty,Print,,,,,[],,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached its height in China in the seventeenth to eighteenth centuries. It was executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.92,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-05-29 09:18:28.977000
694844,2025.91,CC0,"Two Prints: Mu Yuying Smashes the Gate of Heaven Formation; Happy Fisherfolk (穆御英大破天門陣; 漁家歡樂), 1662–1722. China, Qing dynasty (1644–1911), Kangxi reign (1622–1722). Two polychrome woodblock prints bound along middle; ink and color on paper. The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.91",,Two Prints: Mu Yuying Smashes the Gate of Heaven Formation; Happy Fisherfolk,穆御英大破天門陣; 漁家歡樂,,,1662–1722,1662,1722,[],"China, Qing dynasty (1644–1911), Kangxi reign (1622–1722)",Two polychrome woodblock prints bound along middle; ink and color on paper,[],Chinese Art,China - Qing Dynasty,Print,,,,,[],,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.91,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-05-29 09:18:29.557000
398727,2025.116,CC0,"Grasshopper on Pomegranate (蚱蜢石榴), 1700–1750. Southeast China, Suzhou, Qing dynasty (1644–1911). Woodblock printed in black and six other colors; print only: 29.5 x 28.3 cm (11 5/8 x 11 1/8 in.); overall: 40.5 x 49.4 cm (15 15/16 x 19 7/16 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.116",,Grasshopper on Pomegranate,蚱蜢石榴,,,1700–1750,1700,1750,[],"Southeast China, Suzhou, Qing dynasty (1644–1911)",Woodblock printed in black and six other colors,[],Chinese Art,China - Qing Dynasty,Print,Print only: 29.5 x 28.3 cm (11 5/8 x 11 1/8 in.); Overall: 40.5 x 49.4 cm (15 15/16 x 19 7/16 in.),,,,"Inscribed and signed: 不須更配宜男草, 只合庭前採⽯榴; Signed: Master [Ding] Liangxian 【丁】亮先氏","CURRENT: China’s Southern Paradise: Treasures from the Lower Yangzi Delta (Sep 10, 2023); Print Revolutions: Chinese Impressions, 1630s–1960s (Nov 15, 2026)","(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.116,"[{'web': {'url': 'https://openaccess-cdn.clevelandart.org/2025.116/2025.116_alt0_web.jpg', 'width': '900', 'height': '692', 'filesize': '185090'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/2025.116/2025.116_alt0_print.jpg', 'width': '3400', 'height': '2615', 'filesize': '2622483'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/2025.116/2025.116_alt0_full.tif', 'width': '11946', 'height': '9187', 'filesize': '329273688'}, 'date_created': '2026-06-05T10:05:02', 'annotation': ''}]",Purchase from the J. H. Wade Fund,,,,,[],https://openaccess-cdn.clevelandart.org/2025.116/2025.116_web.jpg,https://openaccess-cdn.clevelandart.org/2025.116/2025.116_print.jpg,https://openaccess-cdn.clevelandart.org/2025.116/2025.116_full.tif,2026-08-15 11:17:58.540000
679352,2025.110,CC0,"Birds on Plum Branches, 1700–1750. Southeast China, Suzhou, Qing dynasty (1644–1911). Multicolor woodblock print; ink and color on paper; 37.1 x 28.8 cm (14 5/8 x 11 5/16 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.110",,Birds on Plum Branches,,,,1700–1750,1700,1750,[],"Southeast China, Suzhou, Qing dynasty (1644–1911)",Multicolor woodblock print; ink and color on paper,[],Chinese Art,China - Qing Dynasty,Print,37.1 x 28.8 cm (14 5/8 x 11 5/16 in.),,,,揚眉得意,"CURRENT: Print Revolutions: Chinese Impressions, 1630s–1960s (Nov 15, 2026)","(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.110,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-08-15 11:17:58.797000
679353,2025.111,CC0,"Sleeping Birds (月下樹上小鳥), 1700–1750. Southeast China, Suzhou, Qing dynasty (1644–1911). Multicolor woodblock print; ink and five colors on paper; 29 x 37 cm (11 7/16 x 14 9/16 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.111",,Sleeping Birds,月下樹上小鳥,,,1700–1750,1700,1750,[],"Southeast China, Suzhou, Qing dynasty (1644–1911)",Multicolor woodblock print; ink and five colors on paper,[],Chinese Art,China - Qing Dynasty,Print,29 x 37 cm (11 7/16 x 14 9/16 in.),,,,[],"CURRENT: Print Revolutions: Chinese Impressions, 1630s–1960s (Nov 15, 2026)","(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.111,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-08-15 11:17:58.811000
679354,2025.112,CC0,"Butterflies on Roses (玫瑰與蝴蝶), 1700–1750. China, Suzhou, Qing dynasty (1644–1911). Polychrome woodblock print; ink and color on paper; 27.3 x 38.4 cm (10 3/4 x 15 1/8 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.112",,Butterflies on Roses,玫瑰與蝴蝶,,,1700–1750,1700,1750,[],"China, Suzhou, Qing dynasty (1644–1911)",Polychrome woodblock print; ink and color on paper,[],Chinese Art,China - Qing Dynasty,Print,27.3 x 38.4 cm (10 3/4 x 15 1/8 in.),,,,"競〔竟〕誇天下無雙艳，/ 
獨佔人間第一香。",,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.112,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-06-02 11:23:18.497000
679355,2025.113,CC0,"Lotus Seeds and Water Caltrops (蓮蓬和菱角), 1700–1750. Southeast China, Suzhou, Qing dynasty (1644–1911). Multicolor woodblock print; ink and color on paper; print only: 29 x 34.2 cm (11 7/16 x 13 7/16 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.113",,Lotus Seeds and Water Caltrops,蓮蓬和菱角,,,1700–1750,1700,1750,[],"Southeast China, Suzhou, Qing dynasty (1644–1911)",Multicolor woodblock print; ink and color on paper,[],Chinese Art,China - Qing Dynasty,Print,Print only: 29 x 34.2 cm (11 7/16 x 13 7/16 in.),,,,[],"CURRENT: Print Revolutions: Chinese Impressions, 1630s–1960s (Nov 15, 2026)","(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.113,"[{'web': {'url': 'https://openaccess-cdn.clevelandart.org/2025.113/2025.113_alt0_web.jpg', 'width': '900', 'height': '772', 'filesize': '272574'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/2025.113/2025.113_alt0_print.jpg', 'width': '3400', 'height': '2918', 'filesize': '4198341'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/2025.113/2025.113_alt0_full.tif', 'width': '10160', 'height': '8720', 'filesize': '265815090'}, 'date_created': '2025-02-25T14:55:20', 'annotation': ''}]",Purchase from the J. H. Wade Fund,,,,,[],https://openaccess-cdn.clevelandart.org/2025.113/2025.113_web.jpg,https://openaccess-cdn.clevelandart.org/2025.113/2025.113_print.jpg,https://openaccess-cdn.clevelandart.org/2025.113/2025.113_full.tif,2026-08-15 11:17:58.825000
